"No.","Time","Source","Destination","Protocol","Length","Frame length on the wire","Info"
"435","12.197973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=284627 Win=175104 Len=0 TSval=2960849996 TSecr=2369303419"
"436","12.201104","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"437","12.241972","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=286049 Win=175104 Len=0 TSval=2960850040 TSecr=2369303464"
"438","12.308168","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"439","12.349975","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=287471 Win=175104 Len=0 TSval=2960850148 TSecr=2369303570"
"440","12.382366","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"441","12.425970","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=288893 Win=175104 Len=0 TSval=2960850224 TSecr=2369303645"
"442","12.443969","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"443","12.485971","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=290315 Win=175104 Len=0 TSval=2960850284 TSecr=2369303706"
"444","12.525906","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"445","12.565983","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=291737 Win=175104 Len=0 TSval=2960850364 TSecr=2369303788"
"446","12.638100","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"447","12.685976","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=293159 Win=175104 Len=0 TSval=2960850484 TSecr=2369303900"
"448","12.703372","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"449","12.745983","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=294581 Win=175104 Len=0 TSval=2960850544 TSecr=2369303966"
"450","12.769099","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"451","12.809975","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=296003 Win=175104 Len=0 TSval=2960850608 TSecr=2369304031"
"452","12.843026","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"453","12.885974","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=297425 Win=175104 Len=0 TSval=2960850684 TSecr=2369304105"
"454","12.930296","131.175.119.97","172.17.0.9","TLSv1.3","1088","1088","Application Data"
"455","12.930306","131.175.119.97","172.17.0.9","TLSv1.3","511","511","Application Data, Application Data"
"456","12.930313","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=298892 Win=175104 Len=0 TSval=2960850728 TSecr=2369304192"
"457","13.035031","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"458","13.062487","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"459","13.062498","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=301736 Win=175104 Len=0 TSval=2960850860 TSecr=2369304297"
"460","13.123098","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"461","13.165974","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=303158 Win=175104 Len=0 TSval=2960850964 TSecr=2369304385"
"462","13.202988","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"463","13.245974","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=304580 Win=175104 Len=0 TSval=2960851044 TSecr=2369304465"
"464","13.308566","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"465","13.349983","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=306002 Win=175104 Len=0 TSval=2960851148 TSecr=2369304571"
"466","13.384967","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"467","13.425980","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=307424 Win=175104 Len=0 TSval=2960851224 TSecr=2369304647"
"468","13.444636","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"469","13.485973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=308846 Win=175104 Len=0 TSval=2960851284 TSecr=2369304707"
"470","13.524918","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"471","13.565983","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=310268 Win=175104 Len=0 TSval=2960851364 TSecr=2369304787"
"472","13.609112","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"473","13.649976","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=311690 Win=175104 Len=0 TSval=2960851448 TSecr=2369304871"
"474","13.684677","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"475","13.725974","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=313112 Win=175104 Len=0 TSval=2960851524 TSecr=2369304945"
"476","13.767119","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"477","13.809974","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=314534 Win=175104 Len=0 TSval=2960851608 TSecr=2369305029"
"478","13.849651","131.175.119.97","172.17.0.9","TLSv1.3","288","288","Application Data"
"479","13.849661","131.175.119.97","172.17.0.9","TLSv1.3","1311","1311","Application Data, Application Data"
"480","13.849669","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=316001 Win=175104 Len=0 TSval=2960851648 TSecr=2369305112"
"481","13.892967","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"482","13.933975","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=317423 Win=175104 Len=0 TSval=2960851732 TSecr=2369305155"
"483","13.987734","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"484","14.029982","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=318845 Win=175104 Len=0 TSval=2960851828 TSecr=2369305250"
"485","14.089608","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"486","14.133970","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=320267 Win=175104 Len=0 TSval=2960851932 TSecr=2369305352"
"487","14.136832","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"488","14.177973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=321689 Win=175104 Len=0 TSval=2960851976 TSecr=2369305399"
"489","14.221754","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"490","14.261971","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=323111 Win=175104 Len=0 TSval=2960852060 TSecr=2369305484"
"491","14.331396","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"492","14.373972","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=324533 Win=175104 Len=0 TSval=2960852172 TSecr=2369305593"
"493","14.376759","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"494","14.417971","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=325955 Win=175104 Len=0 TSval=2960852216 TSecr=2369305639"
"495","14.464002","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"496","14.505969","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=327377 Win=175104 Len=0 TSval=2960852304 TSecr=2369305726"
"497","14.539180","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"498","14.581982","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=328799 Win=175104 Len=0 TSval=2960852380 TSecr=2369305801"
"499","14.615735","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"500","14.657973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=330221 Win=175104 Len=0 TSval=2960852456 TSecr=2369305878"
"501","14.676894","131.175.119.97","172.17.0.9","TLSv1.3","888","888","Application Data"
"502","14.676903","131.175.119.97","172.17.0.9","TLSv1.3","711","711","Application Data, Application Data"
"503","14.676910","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=331688 Win=175104 Len=0 TSval=2960852475 TSecr=2369305939"
"504","14.713443","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"505","14.753969","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=333110 Win=175104 Len=0 TSval=2960852552 TSecr=2369305975"
"506","14.856863","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"507","14.897972","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=334532 Win=175104 Len=0 TSval=2960852696 TSecr=2369306119"
"508","14.940721","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"509","14.978773","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"510","14.978781","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=337376 Win=175104 Len=0 TSval=2960852777 TSecr=2369306203"
"511","15.037625","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"512","15.081973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=338798 Win=175104 Len=0 TSval=2960852880 TSecr=2369306297"
"513","15.135142","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"514","15.181971","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=340220 Win=175104 Len=0 TSval=2960852980 TSecr=2369306397"
"515","15.219499","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"516","15.261972","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=341642 Win=175104 Len=0 TSval=2960853060 TSecr=2369306482"
"517","15.300049","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"518","15.328287","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"519","15.328296","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=344486 Win=175104 Len=0 TSval=2960853126 TSecr=2369306562"
"520","15.402291","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"521","15.449982","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=345908 Win=175104 Len=0 TSval=2960853248 TSecr=2369306664"
"522","15.503113","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"523","15.503481","131.175.119.97","172.17.0.9","TLSv1.3","89","89","Application Data"
"524","15.503488","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=347353 Win=175104 Len=0 TSval=2960853301 TSecr=2369306765"
"525","15.592339","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"526","15.633986","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=348775 Win=175104 Len=0 TSval=2960853432 TSecr=2369306854"
"527","15.640798","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"528","15.681973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=350197 Win=175104 Len=0 TSval=2960853480 TSecr=2369306903"
"529","15.722499","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"530","15.765973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=351619 Win=175104 Len=0 TSval=2960853564 TSecr=2369306985"
"531","15.826535","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"532","15.873982","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=353041 Win=175104 Len=0 TSval=2960853672 TSecr=2369307089"
"533","15.908746","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"534","15.949975","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=354463 Win=175104 Len=0 TSval=2960853748 TSecr=2369307171"
"535","15.967619","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"536","16.013973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=355885 Win=175104 Len=0 TSval=2960853812 TSecr=2369307230"
"537","16.053237","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"538","16.093974","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=357307 Win=175104 Len=0 TSval=2960853892 TSecr=2369307315"
"539","16.163446","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"540","16.164326","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"541","16.165475","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=360151 Win=174080 Len=0 TSval=2960853963 TSecr=2369307425"
"542","16.270262","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"543","16.317975","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=361573 Win=175104 Len=0 TSval=2960854116 TSecr=2369307532"
"544","16.322890","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"545","16.365970","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=362995 Win=175104 Len=0 TSval=2960854164 TSecr=2369307585"
"546","16.404772","131.175.119.97","172.17.0.9","TLSv1.3","688","688","Application Data"
"547","16.404782","131.175.119.97","172.17.0.9","TLSv1.3","911","911","Application Data, Application Data"
"548","16.404791","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=364462 Win=175104 Len=0 TSval=2960854203 TSecr=2369307667"
"549","16.486355","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"550","16.529971","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=365884 Win=175104 Len=0 TSval=2960854328 TSecr=2369307748"
"551","16.584392","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"552","16.625971","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=367306 Win=175104 Len=0 TSval=2960854424 TSecr=2369307847"
"553","16.646735","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"554","16.693969","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=368728 Win=175104 Len=0 TSval=2960854492 TSecr=2369307909"
"555","16.729073","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"556","16.769969","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=370150 Win=175104 Len=0 TSval=2960854568 TSecr=2369307991"
"557","16.807082","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"558","16.849972","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=371572 Win=175104 Len=0 TSval=2960854648 TSecr=2369308069"
"559","16.886802","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"560","16.929971","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=372994 Win=175104 Len=0 TSval=2960854728 TSecr=2369308149"
"561","16.967168","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"562","17.009971","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=374416 Win=175104 Len=0 TSval=2960854808 TSecr=2369308229"
"563","17.047517","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"564","17.093973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=375838 Win=175104 Len=0 TSval=2960854892 TSecr=2369308310"
"565","17.128625","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"566","17.173992","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=377260 Win=175104 Len=0 TSval=2960854972 TSecr=2369308391"
"567","17.212087","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"568","17.247132","131.175.119.97","172.17.0.9","TLSv1.3","1288","1288","Application Data"
"569","17.247138","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=379904 Win=175104 Len=0 TSval=2960855045 TSecr=2369308474"
"570","17.247142","131.175.119.97","172.17.0.9","TLSv1.3","311","311","Application Data, Application Data"
"571","17.250006","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=380149 Win=175104 Len=0 TSval=2960855048 TSecr=2369308509"
"572","17.337869","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"573","17.377975","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=381571 Win=175104 Len=0 TSval=2960855176 TSecr=2369308600"
"574","17.415345","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"575","17.461974","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=382993 Win=175104 Len=0 TSval=2960855260 TSecr=2369308677"
"576","17.507057","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"577","17.549972","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=384415 Win=175104 Len=0 TSval=2960855348 TSecr=2369308769"
"578","17.558135","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"579","17.601971","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=385837 Win=175104 Len=0 TSval=2960855400 TSecr=2369308820"
"580","17.614152","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"581","17.657984","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=387259 Win=175104 Len=0 TSval=2960855456 TSecr=2369308876"
"582","17.691222","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"583","17.733976","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=388681 Win=175104 Len=0 TSval=2960855532 TSecr=2369308953"
"584","17.820771","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"585","17.855445","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"586","17.855455","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=391525 Win=175104 Len=0 TSval=2960855653 TSecr=2369309083"
"587","17.912533","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"588","17.953973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=392947 Win=175104 Len=0 TSval=2960855752 TSecr=2369309174"
"589","18.012700","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"590","18.053975","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=394369 Win=175104 Len=0 TSval=2960855852 TSecr=2369309275"
"591","18.096806","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"592","18.137972","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=395791 Win=175104 Len=0 TSval=2960855936 TSecr=2369309359"
"593","18.174005","131.175.119.97","172.17.0.9","TLSv1.3","488","488","Application Data"
"594","18.174013","131.175.119.97","172.17.0.9","TLSv1.3","1111","1111","Application Data, Application Data"
"595","18.174020","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=397258 Win=175104 Len=0 TSval=2960855972 TSecr=2369309436"
"596","18.234361","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"597","18.277976","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=398680 Win=175104 Len=0 TSval=2960856076 TSecr=2369309496"
"598","18.337830","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"599","18.377977","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=400102 Win=175104 Len=0 TSval=2960856176 TSecr=2369309600"
"600","18.416754","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"601","18.458386","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"602","18.458397","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=402946 Win=175104 Len=0 TSval=2960856256 TSecr=2369309679"
"603","18.556807","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"604","18.597977","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=404368 Win=175104 Len=0 TSval=2960856396 TSecr=2369309819"
"605","18.640144","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"606","18.685970","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=405790 Win=175104 Len=0 TSval=2960856484 TSecr=2369309902"
"607","18.702515","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"608","18.749974","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=407212 Win=175104 Len=0 TSval=2960856548 TSecr=2369309965"
"609","18.819100","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"610","18.865982","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=408634 Win=175104 Len=0 TSval=2960856664 TSecr=2369310081"
"611","18.878139","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"612","18.921973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=410056 Win=175104 Len=0 TSval=2960856720 TSecr=2369310140"
"613","18.933504","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"614","18.973975","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=411478 Win=175104 Len=0 TSval=2960856772 TSecr=2369310196"
"615","19.039987","131.175.119.97","172.17.0.9","TLSv1.3","1088","1088","Application Data"
"616","19.040841","131.175.119.97","172.17.0.9","TLSv1.3","511","511","Application Data, Application Data"
"617","19.040852","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=412945 Win=175104 Len=0 TSval=2960856839 TSecr=2369310299"
"618","19.141254","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"619","19.163836","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"620","19.163846","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=415789 Win=175104 Len=0 TSval=2960856962 TSecr=2369310403"
"621","19.247456","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"622","19.289971","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=417211 Win=175104 Len=0 TSval=2960857088 TSecr=2369310509"
"623","19.349894","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"624","19.389972","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=418633 Win=175104 Len=0 TSval=2960857188 TSecr=2369310612"
"625","19.442058","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"626","19.485974","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=420055 Win=175104 Len=0 TSval=2960857284 TSecr=2369310704"
"627","19.487644","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"628","19.529972","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=421477 Win=175104 Len=0 TSval=2960857328 TSecr=2369310750"
"629","19.570209","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"630","19.613974","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=422899 Win=175104 Len=0 TSval=2960857412 TSecr=2369310832"
"631","19.659722","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"632","19.701975","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=424321 Win=175104 Len=0 TSval=2960857500 TSecr=2369310922"
"633","19.765682","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"634","19.783633","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"635","19.783639","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=427165 Win=175104 Len=0 TSval=2960857582 TSecr=2369311028"
"636","19.847333","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"637","19.893982","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=428587 Win=175104 Len=0 TSval=2960857692 TSecr=2369311110"
"638","19.924446","131.175.119.97","172.17.0.9","TLSv1.3","288","288","Application Data"
"639","19.924820","131.175.119.97","172.17.0.9","TLSv1.3","1311","1311","Application Data, Application Data"
"640","19.924829","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=430054 Win=175104 Len=0 TSval=2960857723 TSecr=2369311187"
"641","20.005381","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"642","20.049977","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=431476 Win=175104 Len=0 TSval=2960857848 TSecr=2369311268"
"643","20.109382","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"644","20.149975","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=432898 Win=175104 Len=0 TSval=2960857948 TSecr=2369311371"
"645","20.166161","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"646","20.209973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=434320 Win=175104 Len=0 TSval=2960858008 TSecr=2369311428"
"647","20.247638","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"648","20.289981","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=435742 Win=175104 Len=0 TSval=2960858088 TSecr=2369311510"
"649","20.330568","131.175.119.97","172.17.0.9","TLSv1.3","1488","1488","Application Data"
"650","20.373973","172.17.0.9","131.175.119.97","TCP","66","66","38882  >  443 [ACK] Seq=652 Ack=437164 Win=175104 Len=0 TSval=2960858172 TSecr=2369311593"
